STAB,STATE,COUNTY,CITY,METRO,,,,,,
TX,Texas,ANDERSON,Springfield,Montalba,,,,,,
TX,Texas,MONTGOMERY,Montgomery,Montgomery,,,,,,
TX,Texas,MCLENNAN,Meador Grove,Moody,,,,,,
TX,Texas,MCLENNAN,Moody,Moody,,,,,,
TX,Texas,MCLENNAN,Stampede,Moody,,,,,,
TX,Texas,MCLENNAN,White Hall,Moody,,,,,,
TX,Texas,MCLENNAN,Whitson,Moody,,,,,,
TX,Texas,MCLENNAN,Willow Grove,Moody,,,,,,
TX,Texas,FRIO,Moore,Moore,,,,,,
TX,Texas,SHACKELFORD,Moran,Moran,,,,,,
TX,Texas,ERATH,Morgan Mill,Morgan Mill,,,,,,
TX,Texas,BOSQUE,Lakeside Village,Morgan,,,,,,
TX,Texas,BOSQUE,Morgan,Morgan,,,,,,
TX,Texas,BOSQUE,Poesville,Morgan,,,,,,
TX,Texas,HANSFORD,Morse,Morse,,,,,,
TX,Texas,COCHRAN,Morton,Morton,,,,,,
TX,Texas,POLK,Barnes,Moscow,,,,,,
TX,Texas,POLK,Moscow,Moscow,,,,,,
TX,Texas,LAVACA,Moulton,Moulton,,,,,,
TX,Texas,LAVACA,Novohrad,Moulton,,,,,,
TX,Texas,LAVACA,Old Moulton,Moulton,,,,,,
TX,Texas,LAVACA,Witting,Moulton,,,,,,
TX,Texas,CORYELL,Mound,Mound,,,,,,
TX,Texas,HILL,Birome,Mount Calm,,,,,,
TX,Texas,HILL,Mount Calm,Mount Calm,,,,,,
TX,Texas,RUSK,Mount Enterprise,Mount Enterprise,,,,,,
TX,Texas,RUSK,Mt Enterprise,Mount Enterprise,,,,,,
TX,Texas,TITUS,Mount Pleasant,Mount Pleasant,,,,,,
TX,Texas,TITUS,Mt Pleasant,Mount Pleasant,,,,,,
TX,Texas,FRANKLIN,Mount Vernon,Mount Vernon,,,,,,
TX,Texas,FRANKLIN,Mt Vernon,Mount Vernon,,,,,,
TX,Texas,KERR,Mountain Home,Mountain Home,,,,,,
TX,Texas,COOKE,Muenster,Muenster,,,,,,
TX,Texas,FAYETTE,Muldoon,Muldoon,,,,,,
TX,Texas,FAYETTE,Stellar,Muldoon,,,,,,
TX,Texas,BAILEY,Muleshoe,Muleshoe,,,,,,
TX,Texas,MILLS,Mullin,Mullin,,,,,,
TX,Texas,ROBERTSON,Mumford,Mumford,,,,,,
TX,Texas,KNOX,Munday,Munday,,,,,,
TX,Texas,HENDERSON,Leagueville,Murchison,,,,,,
TX,Texas,HENDERSON,Murchison,Murchison,,,,,,
TX,Texas,HENDERSON,Opelika,Murchison,,,,,,
TX,Texas,COOKE,Myra,Myra,,,,,,
TX,Texas,NACOGDOCHES,Nacogdoches,Nacogdoches,,,,,,
TX,Texas,NACOGDOCHES,Nacogdoches S F Austin Univ,Nacogdoches,,,,,,
TX,Texas,NACOGDOCHES,S F Austin U,Nacogdoches,,,,,,
TX,Texas,NACOGDOCHES,S F Austin Univ,Nacogdoches,,,,,,
TX,Texas,NACOGDOCHES,Sf Austin Univ,Nacogdoches,,,,,,
TX,Texas,NACOGDOCHES,Stephen F Austin Univ,Nacogdoches,,,,,,
TX,Texas,COLORADO,Nada,Nada,,,,,,
TX,Texas,MORRIS,Bryans Mill,Naples,,,,,,
TX,Texas,MORRIS,Cornett,Naples,,,,,,
TX,Texas,MORRIS,Dalton,Naples,,,,,,
TX,Texas,MORRIS,Naples,Naples,,,,,,
TX,Texas,MORRIS,Rocky Branch,Naples,,,,,,
TX,Texas,TARRANT,Nas/jrb,NAS/JRB,,,,,,
TX,Texas,BOWIE,Nash,Nash,,,,,,
TX,Texas,MEDINA,Natalia,Natalia,,,,,,
TX,Texas,TARRANT,Fort Worth,Naval Air Station/ Jrb,,,,,,
TX,Texas,TARRANT,Ft Worth,Naval Air Station/ Jrb,,,,,,
TX,Texas,TARRANT,Naval Air Station/ Jrb,Naval Air Station/ Jrb,,,,,,
TX,Texas,GRIMES,Navasota,Navasota,,,,,,
TX,Texas,GRIMES,White Hall,Navasota,,,,,,
TX,Texas,CASTRO,Nazareth,Nazareth,,,,,,
TX,Texas,ANDERSON,Neches,Neches,,,,,,
TX,Texas,JEFFERSON,Nederland,Nederland,,,,,,
TX,Texas,FORT BEND,Fairchilds,Needville,,,,,,
TX,Texas,FORT BEND,Long Point,Needville,,,,,,
TX,Texas,FORT BEND,Needville,Needville,,,,,,
TX,Texas,SOMERVELL,Nemo,Nemo,,,,,,
TX,Texas,COLLIN,Nevada,Nevada,,,,,,
TX,Texas,ROBERTSON,New Baden,New Baden,,,,,,
TX,Texas,BOWIE,Boston,New Boston,,,,,,
TX,Texas,BOWIE,Malta,New Boston,,,,,,
TX,Texas,BOWIE,New Boston,New Boston,,,,,,
TX,Texas,BOWIE,Old Boston,New Boston,,,,,,
TX,Texas,BOWIE,Whaley,New Boston,,,,,,
TX,Texas,COMAL,Canyon Lake,New Braunfels,,,,,,
TX,Texas,COMAL,Checks In The Mail,New Braunfels,,,,,,
TX,Texas,COMAL,Hunter,New Braunfels,,,,,,
TX,Texas,COMAL,New Braunfels,New Braunfels,,,,,,
TX,Texas,COMAL,Sattler,New Braunfels,,,,,,
TX,Texas,COMAL,Solms,New Braunfels,,,,,,
TX,Texas,COMAL,Startzville,New Braunfels,,,,,,
TX,Texas,MONTGOMERY,New Caney,New Caney,,,,,,
TX,Texas,MONTGOMERY,Roman Forest,New Caney,,,,,,
TX,Texas,MONTGOMERY,Woodbranch,New Caney,,,,,,
TX,Texas,LUBBOCK,New Deal,New Deal,,,,,,
TX,Texas,LYNN,New Home,New Home,,,,,,
TX,Texas,RUSK,New London,New London,,,,,,
TX,Texas,RUSK,Old London,New London,,,,,,
TX,Texas,CHEROKEE,New Summerfield,New Summerfield,,,,,,
TX,Texas,CHEROKEE,New Summerfld,New Summerfield,,,,,,
TX,Texas,AUSTIN,New Ulm,New Ulm,,,,,,
TX,Texas,WALKER,New Waverly,New Waverly,,,,,,
TX,Texas,WISE,Newark,Newark,,,,,,
TX,Texas,YOUNG,Elbert,Newcastle,,,,,,
TX,Texas,YOUNG,Newcastle,Newcastle,,,,,,
TX,Texas,NEWTON,Newton,Newton,,,,,,
TX,Texas,GONZALES,Nixon,Nixon,,,,,,
TX,Texas,MONTAGUE,Nocona,Nocona,,,,,,
TX,Texas,NOLAN,Nolan,Nolan,,,,,,
TX,Texas,BELL,Nolanville,Nolanville,,,,,,
TX,Texas,JEFFERSON,Nome,Nome,,,,,,
TX,Texas,DE WITT,Nordheim,Nordheim,,,,,,
TX,Texas,LEON,Hilltop Lakes,Normangee,,,,,,
TX,Texas,LEON,Normangee,Normangee,,,,,,
TX,Texas,BEE,Normanna,Normanna,,,,,,
TX,Texas,HARRIS,North Houston,North Houston,,,,,,
TX,Texas,TARRANT,Fort Worth,North Richland Hills,,,,,,
TX,Texas,TARRANT,Ft Worth,North Richland Hills,,,,,,
TX,Texas,TARRANT,Haltom City,North Richland Hills,,,,,,
TX,Texas,TARRANT,N Richland Hills,North Richland Hills,,,,,,
TX,Texas,TARRANT,N Richlnd Hls,North Richland Hills,,,,,,
TX,Texas,TARRANT,North Richland Hills,North Richland Hills,,,,,,
TX,Texas,TARRANT,Northrichland Hills,North Richland Hills,,,,,,
TX,Texas,TARRANT,Richland Hills,North Richland Hills,,,,,,
TX,Texas,TARRANT,Richland Hls,North Richland Hills,,,,,,
TX,Texas,MADISON,North Zulch,North Zulch,,,,,,
TX,Texas,RUNNELS,Norton,Norton,,,,,,
TX,Texas,ECTOR,Notrees,Notrees,,,,,,
TX,Texas,COLEMAN,Content,Novice,,,,,,
TX,Texas,COLEMAN,Novice,Novice,,,,,,
TX,Texas,VICTORIA,Nursery,Nursery,,,,,,
TX,Texas,HASKELL,O Brien,O Brien,,,,,,
TX,Texas,SAN JACINTO,Oakhurst,Oakhurst,,,,,,
TX,Texas,COLORADO,Oakland,Oakland,,,,,,
TX,Texas,LIVE OAK,Oakville,Oakville,,,,,,
TX,Texas,LEON,Butler,Oakwood,,,,,,
TX,Texas,LEON,Oakwood,Oakwood,,,,,,
TX,Texas,LEON,Red Lake,Oakwood,,,,,,
TX,Texas,WILBARGER,Odell,Odell,,,,,,
TX,Texas,SAN PATRICIO,Odem,Odem,,,,,,
TX,Texas,ECTOR,Odessa,Odessa,,,,,,
TX,Texas,LYNN,Odonnell,Odonnell,,,,,,
TX,Texas,CORYELL,Cavitt,Oglesby,,,,,,
TX,Texas,CORYELL,Oglesby,Oglesby,,,,,,
TX,Texas,CORYELL,Pecangrove,Oglesby,,,,,,
TX,Texas,WEBB,Oilton,Oilton,,,,,,
TX,Texas,WILBARGER,Oklaunion,Oklaunion,,,,,,
TX,Texas,STONEWALL,Old Glory,Old Glory,,,,,,
TX,Texas,BRAZORIA,Old Ocean,Old Ocean,,,,,,
TX,Texas,EASTLAND,Olden,Olden,,,,,,
TX,Texas,CAMERON,Olmito,Olmito,,,,,,
TX,Texas,CAMERON,Rancho Viejo,Olmito,,,,,,
TX,Texas,YOUNG,Olney,Olney,,,,,,
TX,Texas,LAMB,Olton,Olton,,,,,,
TX,Texas,MORRIS,Omaha,Omaha,,,,,,
TX,Texas,POLK,Onalaska,Onalaska,,,,,,
TX,Texas,JIM WELLS,Orange Grove,Orange Grove,,,,,,
TX,Texas,ORANGE,Orange,Orange,,,,,,
TX,Texas,ORANGE,West Orange,Orange,,,,,,
TX,Texas,ORANGE,Orangefield,Orangefield,,,,,,
TX,Texas,FORT BEND,Orchard,Orchard,,,,,,
TX,Texas,UPSHUR,Ore City,Ore City,,,,,,
TX,Texas,REEVES,Orla,Orla,,,,,,
TX,Texas,GONZALES,Ottine,Ottine,,,,,,
TX,Texas,TAYLOR,Ovalo,Ovalo,,,,,,
TX,Texas,RUSK,Friar,Overton,,,,,,
TX,Texas,RUSK,Harmony,Overton,,,,,,
TX,Texas,RUSK,Jacobs,Overton,,,,,,
TX,Texas,RUSK,Leveretts Chapel,Overton,,,,,,
TX,Texas,RUSK,Overton,Overton,,,,,,
TX,Texas,RUSK,Pirtle,Overton,,,,,,
TX,Texas,RUSK,Pitner Junction,Overton,,,,,,
TX,Texas,RUSK,Sexton City,Overton,,,,,,
TX,Texas,RUSK,Wright City,Overton,,,,,,
TX,Texas,CROCKETT,Ozona,Ozona,,,,,,
TX,Texas,COTTLE,Chalk,Paducah,,,,,,
TX,Texas,COTTLE,Dumont,Paducah,,,,,,
TX,Texas,COTTLE,Paducah,Paducah,,,,,,
TX,Texas,BASTROP,Hills,Paige,,,,,,
TX,Texas,BASTROP,Manheim,Paige,,,,,,
TX,Texas,BASTROP,Paige,Paige,,,,,,
TX,Texas,CONCHO,Paint Rock,Paint Rock,,,,,,
TX,Texas,MATAGORDA,Palacios,Palacios,,,,,,
TX,Texas,ANDERSON,Elmwood,Palestine,,,,,,
TX,Texas,ANDERSON,Palestine,Palestine,,,,,,
TX,Texas,ANDERSON,Powledge Prison,Palestine,,,,,,
TX,Texas,ELLIS,Palmer,Palmer,,,,,,
TX,Texas,PALO PINTO,Palo Pinto,Palo Pinto,,,,,,
TX,Texas,HOOD,Paluxy,Paluxy,,,,,,
TX,Texas,GRAY,Pampa,Pampa,,,,,,
TX,Texas,WILSON,Pandora,Pandora,,,,,,
TX,Texas,CARSON,Panhandle,Panhandle,,,,,,
TX,Texas,KARNES,Panna Maria,Panna Maria,,,,,,
TX,Texas,PANOLA,Latex,Panola,,,,,,
TX,Texas,PANOLA,Panola,Panola,,,,,,
TX,Texas,WISE,Paradise,Paradise,,,,,,
TX,Texas,LAMAR,Paris,Paris,,,,,,
TX,Texas,LAMAR,Reno,Paris,,,,,,
TX,Texas,HARRIS,Golden Acres,Pasadena,,,,,,
TX,Texas,HARRIS,Pasadena,Pasadena,,,,,,
TX,Texas,WALLER,Pattison,Pattison,,,,,,
TX,Texas,LAMAR,Pattonville,Pattonville,,,,,,
TX,Texas,BEE,Pawnee,Pawnee,,,,,,
TX,Texas,BRAZORIA,Brookside Village,Pearland,,,,,,
TX,Texas,BRAZORIA,Brookside Vl,Pearland,,,,,,
TX,Texas,BRAZORIA,Pearland,Pearland,,,,,,
TX,Texas,FRIO,Frio Town,Pearsall,,,,,,
TX,Texas,FRIO,Pearsall,Pearsall,,,,,,
TX,Texas,PARKER,Peaster,Peaster,,,,,,
TX,Texas,DELTA,Pecan Gap,Pecan Gap,,,,,,
TX,Texas,REEVES,Pecos,Pecos,,,,,,
TX,Texas,REEVES,Verhalen,Pecos,,,,,,
TX,Texas,ATASCOSA,Peggy,Peggy,,,,,,
TX,Texas,BELL,Pendleton,Pendleton,,,,,,
TX,Texas,HILL,Penelope,Penelope,,,,,,
TX,Texas,HIDALGO,Penitas,Penitas,,,,,,
TX,Texas,TRINITY,Pennington,Pennington,,,,,,
TX,Texas,ECTOR,Penwell,Penwell,,,,,,
TX,Texas,HOCKLEY,Pep,Pep,,,,,,
TX,Texas,JACK,Perrin,Perrin,,,,,,
TX,Texas,OCHILTREE,Perryton,Perryton,,,,,,
TX,Texas,HALE,Petersburg,Petersburg,,,,,,
TX,Texas,CLAY,Petrolia,Petrolia,,,,,,
TX,Texas,BEE,Pettus,Pettus,,,,,,
TX,Texas,LAMAR,Petty,Petty,,,,,,
TX,Texas,TRAVIS,Pflugerville,Pflugerville,,,,,,
TX,Texas,HIDALGO,Las Milpas,Pharr,,,,,,
TX,Texas,HIDALGO,Pharr,Pharr,,,,,,
TX,Texas,HOPKINS,Pickton,Pickton,,,,,,
TX,Texas,WHARTON,Pierce,Pierce,,,,,,
TX,Texas,DENTON,Pilot Point,Pilot Point,,,,,,
TX,Texas,MONTGOMERY,Pinehurst,Pinehurst,,,,,,
TX,Texas,SABINE,Pineland,Pineland,,,,,,
TX,Texas,BANDERA,Lakehills,Pipe Creek,,,,,,
TX,Texas,BANDERA,Medina Lake,Pipe Creek,,,,,,
TX,Texas,BANDERA,Pipe Creek,Pipe Creek,,,,,,
TX,Texas,CAMP,Blodgett,Pittsburg,,,,,,
TX,Texas,CAMP,Brumley,Pittsburg,,,,,,
TX,Texas,CAMP,County Line,Pittsburg,,,,,,
TX,Texas,CAMP,Ebenezer,Pittsburg,,,,,,
TX,Texas,CAMP,Faker,Pittsburg,,,,,,
TX,Texas,CAMP,Harvard,Pittsburg,,,,,,
TX,Texas,CAMP,Lafayette,Pittsburg,,,,,,
TX,Texas,CAMP,Matinburg,Pittsburg,,,,,,
TX,Texas,CAMP,New Mine,Pittsburg,,,,,,
TX,Texas,CAMP,Pine,Pittsburg,,,,,,
TX,Texas,CAMP,Pittsburg,Pittsburg,,,,,,
TX,Texas,CAMP,Thomas,Pittsburg,,,,,,
TX,Texas,VICTORIA,Placedo,Placedo,,,,,,
TX,Texas,YOAKUM,Plains,Plains,,,,,,
TX,Texas,HALE,Plainview,Plainview,,,,,,
TX,Texas,COLLIN,Murphy,Plano,,,,,,
TX,Texas,COLLIN,Parker,Plano,,,,,,
TX,Texas,COLLIN,Plano,Plano,,,,,,
TX,Texas,GRIMES,Plantersville,Plantersville,,,,,,
TX,Texas,GRIMES,Todd Mission,Plantersville,,,,,,
TX,Texas,ATASCOSA,Pleasanton,Pleasanton,,,,,,
TX,Texas,MATAGORDA,Pledger,Pledger,,,,,,
TX,Texas,FAYETTE,Plum,Plum,,,,,,
TX,Texas,CALHOUN,Point Comfort,Point Comfort,,,,,,
TX,Texas,RAINS,East Tawakoni,Point,,,,,,
TX,Texas,RAINS,Point,Point,,,,,,
TX,Texas,SAN JACINTO,Pointblank,Pointblank,,,,,,
TX,Texas,ANGELINA,Central,Pollok,,,,,,
TX,Texas,ANGELINA,Pollok,Pollok,,,,,,
TX,Texas,ANGELINA,Redtown,Pollok,,,,,,
TX,Texas,DENTON,Ponder,Ponder,,,,,,
TX,Texas,MASON,Pontotoc,Pontotoc,,,,,,
TX,Texas,PARKER,Poolville,Poolville,,,,,,
TX,Texas,NUECES,Port Aransas,Port Aransas,,,,,,
TX,Texas,JEFFERSON,Griffing,Port Arthur,,,,,,
TX,Texas,JEFFERSON,Griffing Park,Port Arthur,,,,,,
TX,Texas,JEFFERSON,Pear Ridge,Port Arthur,,,,,,
TX,Texas,JEFFERSON,Port Acres,Port Arthur,,,,,,
TX,Texas,JEFFERSON,Port Arthur,Port Arthur,,,,,,
TX,Texas,JEFFERSON,Pt Acres,Port Arthur,,,,,,
TX,Texas,JEFFERSON,Sabine,Port Arthur,,,,,,
TX,Texas,JEFFERSON,West Port Arthur,Port Arthur,,,,,,
TX,Texas,GALVESTON,Bolivar,Port Bolivar,,,,,,
TX,Texas,GALVESTON,Crystal Beach,Port Bolivar,,,,,,
TX,Texas,GALVESTON,Port Bolivar,Port Bolivar,,,,,,
TX,Texas,CAMERON,Bahia Mar,Port Isabel,,,,,,
TX,Texas,CAMERON,Isabel,Port Isabel,,,,,,
TX,Texas,CAMERON,Laguna Heights,Port Isabel,,,,,,
TX,Texas,CAMERON,Laguna Hts,Port Isabel,,,,,,
TX,Texas,CAMERON,Laguna Vista,Port Isabel,,,,,,
TX,Texas,CAMERON,Port Isabel,Port Isabel,,,,,,
TX,Texas,CAMERON,Pt Isabel,Port Isabel,,,,,,
TX,Texas,CALHOUN,Clarks,Port Lavaca,,,,,,
TX,Texas,CALHOUN,Green Lake,Port Lavaca,,,,,,
TX,Texas,CALHOUN,Indianola,Port Lavaca,,,,,,
TX,Texas,CALHOUN,Kamey,Port Lavaca,,,,,,
TX,Texas,CALHOUN,Long Mott,Port Lavaca,,,,,,
TX,Texas,CALHOUN,Magnolia Beach,Port Lavaca,,,,,,
TX,Texas,CALHOUN,Olivia,Port Lavaca,,,,,,
TX,Texas,CALHOUN,Port Alto,Port Lavaca,,,,,,
TX,Texas,CALHOUN,Port Lavaca,Port Lavaca,,,,,,
TX,Texas,CALHOUN,Weedhaven,Port Lavaca,,,,,,
TX,Texas,WILLACY,Port Mansfield,Port Mansfield,,,,,,
TX,Texas,WILLACY,Prt Mansfield,Port Mansfield,,,,,,
TX,Texas,WILLACY,Raymondville,Port Mansfield,,,,,,
TX,Texas,JEFFERSON,Port Neches,Port Neches,,,,,,
TX,Texas,CALHOUN,Port O Connor,Port O Connor,,,,,,
TX,Texas,CALHOUN,Port O' Connor,Port O Connor,,,,,,
TX,Texas,MONTGOMERY,Dogwood Acres,Porter,,,,,,
TX,Texas,MONTGOMERY,Porter,Porter,,,,,,
TX,Texas,MONTGOMERY,Sorters,Porter,,,,,,
TX,Texas,MONTGOMERY,Timberlane Acres,Porter,,,,,,
TX,Texas,MONTGOMERY,Woody Acres,Porter,,,,,,
TX,Texas,SAN PATRICIO,Portland,Portland,,,,,,
TX,Texas,GARZA,Post,Post,,,,,,
TX,Texas,ATASCOSA,Poteet,Poteet,,,,,,
TX,Texas,WILSON,Poth,Poth,,,,,,
TX,Texas,WILSON,Recycle,Poth,,,,,,
TX,Texas,GRAYSON,Fink,Pottsboro,,,,,,
TX,Texas,GRAYSON,Pottsboro,Pottsboro,,,,,,
TX,Texas,HAMILTON,Pottsville,Pottsville,,,,,,
TX,Texas,LAMAR,Powderly,Powderly,,,,,,
TX,Texas,NAVARRO,Powell,Powell,,,,,,
TX,Texas,HENDERSON,Poynor,Poynor,,,,,,
TX,Texas,LIMESTONE,Prairie Hill,Prairie Hill,,,,,,
TX,Texas,CALDWELL,Prairie Lea,Prairie Lea,,,,,,
TX,Texas,WALLER,Prairie View,Prairie View,,,,,,
TX,Texas,JIM WELLS,Premont,Premont,,,,,,
TX,Texas,PRESIDIO,Presidio,Presidio,,,,,,
TX,Texas,RUSK,Price,Price,,,,,,
TX,Texas,MILLS,Priddy,Priddy,,,,,,
TX,Texas,COLLIN,Princeton,Princeton,,,,,,
TX,Texas,COMANCHE,Proctor,Proctor,,,,,,
TX,Texas,HIDALGO,Progreso,Progreso,,,,,,
TX,Texas,COLLIN,Prosper,Prosper,,,,,,
TX,Texas,NAVARRO,Jester,Purdon,,,,,,
TX,Texas,NAVARRO,Navarro Mills,Purdon,,,,,,
TX,Texas,NAVARRO,Purdon,Purdon,,,,,,
TX,Texas,NAVARRO,Pursley,Purdon,,,,,,
TX,Texas,NAVARRO,Silver City,Purdon,,,,,,
TX,Texas,CORYELL,Purmela,Purmela,,,,,,
TX,Texas,CORYELL,South Purmela,Purmela,,,,,,
TX,Texas,CALLAHAN,Putnam,Putnam,,,,,,
TX,Texas,WARD,Pyote,Pyote,,,,,,
TX,Texas,COLLINGSWORTH,Quail,Quail,,,,,,
TX,Texas,HARDEMAN,Quanah,Quanah,,,,,,
TX,Texas,CASS,Domino,Queen City,,,,,,
TX,Texas,CASS,Lanark,Queen City,,,,,,
TX,Texas,CASS,Queen City,Queen City,,,,,,
TX,Texas,CASS,Springdale,Queen City,,,,,,
TX,Texas,MAVERICK,Quemado,Quemado,,,,,,
TX,Texas,MAVERICK,Spofford,Quemado,,,,,,
TX,Texas,HUNT,Quinlan,Quinlan,,,,,,
TX,Texas,HUNT,West Tawakoni,Quinlan,,,,,,
TX,Texas,BRISCOE,Quitaque,Quitaque,,,,,,
TX,Texas,WOOD,Oak Grove,Quitman,,,,,,
TX,Texas,WOOD,Quitman,Quitman,,,,,,
TX,Texas,WOOD,Rock Hill,Quitman,,,,,,
TX,Texas,WOOD,Stormville,Quitman,,,,,,
TX,Texas,SOMERVELL,Rainbow,Rainbow,,,,,,
TX,Texas,CROSBY,Cone,Ralls,,,,,,
TX,Texas,CROSBY,Ralls,Ralls,,,,,,
TX,Texas,BEXAR,Randolph AFB,Randolph AFB,,,,,,
TX,Texas,BEXAR,Randolph Air,Randolph AFB,,,,,,
TX,Texas,BEXAR,Randolph Air Force Base,Randolph AFB,,,,,,
TX,Texas,BEXAR,Universal City,Randolph AFB,,,,,,
TX,Texas,BEXAR,Universal Cty,Randolph AFB,,,,,,
TX,Texas,FANNIN,Randolph,Randolph,,,,,,
TX,Texas,EASTLAND,Ranger,Ranger,,,,,,
TX,Texas,UPTON,Rankin,Rankin,,,,,,
TX,Texas,LUBBOCK,Ransom Canyon,Ransom Canyon,,,,,,
TX,Texas,HOUSTON,Ratcliff,Ratcliff,,,,,,
TX,Texas,FANNIN,Ravenna,Ravenna,,,,,,
TX,Texas,WILLACY,Porfirio,Raymondville,,,,,,
TX,Texas,WILLACY,Raymondville,Raymondville,,,,,,
TX,Texas,WILLACY,Santa Monica,Raymondville,,,,,,
TX,Texas,WILLACY,Willamar,Raymondville,,,,,,
TX,Texas,LIBERTY,Raywood,Raywood,,,,,,
TX,Texas,FALLS,Eloise,Reagan,,,,,,
TX,Texas,FALLS,Reagan,Reagan,,,,,,
TX,Texas,DUVAL,Ramirez,Realitos,,,,,,
TX,Texas,DUVAL,Realitos,Realitos,,,,,,
TX,Texas,DUVAL,Sejita,Realitos,,,,,,
TX,Texas,ELLIS,Glenn Heights,Red Oak,,,,,,
TX,Texas,ELLIS,Oak Leaf,Red Oak,,,,,,
TX,Texas,ELLIS,Ovilla,Red Oak,,,,,,
TX,Texas,ELLIS,Red Oak,Red Oak,,,,,,
TX,Texas,BASTROP,Red Rock,Red Rock,,,,,,
TX,Texas,PRESIDIO,Presidio,Redford,,,,,,
TX,Texas,PRESIDIO,Redford,Redford,,,,,,
TX,Texas,BOWIE,Redwater,Redwater,,,,,,
TX,Texas,REFUGIO,Refugio,Refugio,,,,,,
TX,Texas,CHEROKEE,Reklaw,Reklaw,,,,,,
TX,Texas,WISE,Aurora,Rhome,,,,,,
TX,Texas,WISE,Rhome,Rhome,,,,,,
TX,Texas,NAVARRO,Rice,Rice,,,,,,
TX,Texas,GRIMES,Richards,Richards,,,,,,
TX,Texas,DALLAS,Buckingham,Richardson,,,,,,
TX,Texas,DALLAS,Richardson,Richardson,,,,,,
TX,Texas,SAN SABA,Richland Spgs,Richland Springs,,,,,,
TX,Texas,SAN SABA,Richland Springs,Richland Springs,,,,,,
TX,Texas,NAVARRO,Richland,Richland,,,,,,
TX,Texas,FORT BEND,Booth,Richmond,,,,,,
TX,Texas,FORT BEND,Clodine,Richmond,,,,,,
TX,Texas,FORT BEND,Crabb,Richmond,,,,,,
TX,Texas,FORT BEND,Pleak,Richmond,,,,,,
TX,Texas,FORT BEND,Richmond,Richmond,,,,,,
TX,Texas,FORT BEND,Rosenberg,Richmond,,,,,,
TX,Texas,MCLENNAN,Otto,Riesel,,,,,,
TX,Texas,MCLENNAN,Perry,Riesel,,,,,,
TX,Texas,MCLENNAN,Riesel,Riesel,,,,,,
TX,Texas,MONTAGUE,Ringgold,Ringgold,,,,,,
TX,Texas,REAL,Rio Frio,Rio Frio,,,,,,
TX,Texas,STARR,El Sauz,Rio Grande City,,,,,,
TX,Texas,STARR,Escobares,Rio Grande City,,,,,,
TX,Texas,STARR,Fort Ringgold,Rio Grande City,,,,,,
TX,Texas,STARR,Garceno,Rio Grande City,,,,,,
TX,Texas,STARR,La Casita,Rio Grande City,,,,,,
TX,Texas,STARR,Rincon,Rio Grande City,,,,,,
TX,Texas,STARR,Rio Grande,Rio Grande City,,,,,,
TX,Texas,STARR,Rio Grande City,Rio Grande City,,,,,,
TX,Texas,STARR,Rio Grande Cy,Rio Grande City,,,,,,
TX,Texas,STARR,Santa Catarina,Rio Grande City,,,,,,
TX,Texas,STARR,Santa Cruz,Rio Grande City,,,,,,
TX,Texas,STARR,Villareales,Rio Grande City,,,,,,
TX,Texas,CAMERON,Rio Hondo,Rio Hondo,,,,,,
TX,Texas,MEDINA,Rio Medina,Rio Medina,,,,,,
TX,Texas,JOHNSON,Rio Vista,Rio Vista,,,,,,
TX,Texas,EASTLAND,Rising Star,Rising Star,,,,,,
TX,Texas,WALKER,Riverside,Riverside,,,,,,
TX,Texas,KLEBERG,Loyola Beach,Riviera,,,,,,
TX,Texas,KLEBERG,Riviera,Riviera,,,,,,
TX,Texas,KLEBERG,Riviera Beach,Riviera,,,,,,
TX,Texas,KLEBERG,Vattmanville,Riviera,,,,,,
TX,Texas,TRAVIS,Rmx,RMX,,,,,,
TX,Texas,DENTON,Keller,Roanoke,,,,,,
TX,Texas,DENTON,Northlake,Roanoke,,,,,,
TX,Texas,DENTON,Roanoke,Roanoke,,,,,,
TX,Texas,DENTON,Trophy Club,Roanoke,,,,,,
TX,Texas,DENTON,Westlake,Roanoke,,,,,,
TX,Texas,GRIMES,Anderson,Roans Prairie,,,,,,
TX,Texas,GRIMES,Roans Prairie,Roans Prairie,,,,,,
TX,Texas,MOTLEY,Roaring Spngs,Roaring Springs,,,,,,
TX,Texas,MOTLEY,Roaring Springs,Roaring Springs,,,,,,
TX,Texas,COKE,Robert Lee,Robert Lee,,,,,,
TX,Texas,COKE,Silver,Robert Lee,,,,,,
TX,Texas,NUECES,Bluntzer,Robstown,,,,,,
TX,Texas,NUECES,Petronila,Robstown,,,,,,
TX,Texas,NUECES,Rabb,Robstown,,,,,,
TX,Texas,NUECES,Robstown,Robstown,,,,,,
TX,Texas,NUECES,San Pedro,Robstown,,,,,,
TX,Texas,NUECES,South San Pedro,Robstown,,,,,,
TX,Texas,NUECES,Violet,Robstown,,,,,,
TX,Texas,FISHER,Longworth,Roby,,,,,,
TX,Texas,FISHER,Roby,Roby,,,,,,
TX,Texas,FISHER,Royston,Roby,,,,,,
TX,Texas,MCCULLOCH,Rochelle,Rochelle,,,,,,
TX,Texas,HASKELL,Rochester,Rochester,,,,,,
TX,Texas,COLORADO,Rock Island,Rock Island,,,,,,
TX,Texas,MILAM,Minerva,Rockdale,,,,,,
TX,Texas,MILAM,Praesel,Rockdale,,,,,,
TX,Texas,MILAM,Rockdale,Rockdale,,,,,,
TX,Texas,MILAM,Salty,Rockdale,,,,,,
TX,Texas,ARANSAS,Copano Village,Rockport,,,,,,
